x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,x_09,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,C_01,C_02,C_03,C_04,C_05
1.2415347549704976,-1.19256156758911,0.5514031603480136,-0.21464244527183113,0.7408695951326757,-0.8737572725612649,-1.2685290298787253,-0.10974319136648193,0.877527005717579,-1.9389047527003687,0.3199595839297665,0.7353528495697772,0.00545608513479679,-0.2956018591878723,0.015218255726265223,0.9945238834775257,0.6648222529307208,-0.18368979666357166,0.6839863023762649,-1.5037614892597182,-0.0033726980314357563,0.711527333880111,-0.7073859974528616,0.3343415999335334,-0.5171877958258705,-0.8108085968059061,0.7282486361943459,0.4815594113505801,-2.023379822156725,0.0870522417736358,1.548112820555135,1.6565382880843211,0.7338459914042603,-0.38704926914243293,0.4848799780004146,1.5730841304309975,1.075567247203142,0.24274548470190863,-0.21807735724485394,0.43983071669324975,0.10783078633930131,1.3396670824213075,-0.3554900024364836,-0.7324144695992955,-0.6756763908072725,-0.023507564189635826,-1.925417207401531,-1.4290996196155425,-0.4876043936732777,-1.5139063038851888,-0.1813443020517705,-0.7100773479410529,-0.38758533655602434,0.22914295345572358,-0.5911718311869515,-0.2565294608909622,0.08638341660543603,-1.0193682725522701,-1.1041661491494852,1.061100518281204,-0.2550105404735663,0.05473370732562682,1.8542611755231924,0.37594420282148217,-0.8307888679749154,1.217569372045732,-0.5926310415623411,0.1489636569320177,-0.8296198160347695,-0.06852204545309037,0.014670182689488408,-0.7491320545603174,0.6964679776142508,-0.9064957117951612,1.7501890280717511,0.7527915054840558,-0.04031299662120123,-0.15565650475591572,0.974244595112103,-0.27935561407896,-0.4348983911282977,1.6172251603902243,-0.22659974585288192,-0.839058484948116,0.8048865918124193,-0.32386615883315717,0.4105536603867253,0.06087888536623181,0.38023292433439,0.7377515999848792,0.9134419854103936,-0.8031977560772761,0.014943248349080278,-1.6898480410879306,1.0686560250740713,0.8199899343934776,0.0,-0.7125337643029928,-0.2679812926950095,0.12716434098720322
0.3946094010996567,0.6915662875486533,0.34978525087752754,0.022766076097938896,0.6183881930292621,1.879203809184022,-0.05728032494201106,0.0883061544319577,1.9777787404514182,0.6478903164019929,1.1224297453182555,0.4223898849464163,1.2883246441456102,0.8592427470587968,2.3791043454435217,0.20386793342970314,0.3448942211215384,0.7390302127794024,1.3402008654616862,1.0003007101368673,1.6188903788650204,0.1855521469007482,0.8429094365577929,2.0419870526381736,1.5794148672608672,1.4707195289852746,1.6706094007752896,0.10627324074349707,0.7267911598597592,-0.24381930303611296,-0.43261189137106804,0.6235331837964414,0.883239808568954,-0.06230040363268712,-0.2878231442940314,1.3453332917708714,0.657788645956606,0.8326086733951977,1.1162946754669152,-0.3540210054013324,1.7040487313840378,0.8845152703080051,0.7393173057307234,0.5105484571124863,0.42766987034521997,1.3918792413437882,0.41463131383435053,1.83274215770184,0.11806610250872826,-0.2297554120019055,0.9449506672350892,-0.11227360012146138,0.39987120411312166,0.6641417910609124,1.2089270233640834,0.8663591553790815,1.6493330784223499,-0.3167913014885514,1.8675109986941179,0.9765433480752529,1.4070225295024634,-0.12046654228255499,0.7766726797363835,0.41396893677191005,-0.1576986946085373,0.30438217360222203,1.7904156466620786,0.37566077273466336,1.2087627126842948,-0.34429658173190164,-0.3521855318104554,-0.5740058454167036,1.0736857705557874,0.7062734517777753,1.121272168307704,1.7716389102188836,1.2017313354901262,-1.810398809394215,0.8511733908064746,1.346080683814401,0.6836807928952908,1.480676658553145,0.6272739293502175,0.7761097679089383,1.8159980872448043,0.6490488357664141,-0.28779556466096506,-0.2232747136146929,1.2904611854675287,1.6343651211457029,1.087124444015219,0.1104133959466504,0.607989291924018,0.49147940866615936,-0.6134034197192163,0.8199899343934776,0.0,-0.7125337643029928,-0.2679812926950095,0.12716434098720322
0.8724182603334263,-0.6936696172481651,0.9458364856000707,0.3751494199523939,0.3442919603694491,-0.35083429107649566,-1.4083617013007297,1.4684392783210702,0.6043311276212261,0.5104742611444291,0.20808583095950764,-1.2612693678628417,0.09527444387978012,0.3234290237261999,0.032679422289355754,0.513555931722639,-0.38645298583896615,-0.1485785020272782,-0.4443559654920508,-0.5110002529962386,0.831996109485665,0.019667677573215015,-0.7035840945130789,-1.7804560167257129,1.1056734079170594,0.3168541993207341,0.033951163340831175,-0.7741262979132784,-0.4435856637087416,-0.559593442385468,0.16268228812155106,0.8969406078383065,-1.9558885650384195,1.0648302075400888,0.20995455157647727,-0.7360765098594702,-0.6305340539895135,-1.198941357460452,-1.1715897234316683,-1.1125657008212597,0.22248493543014963,-0.5018967606108136,1.539798287105414,0.07772552366439432,0.27479272216892137,-1.504789663575271,-0.2994092896015792,-0.37973618299451983,1.4783256923708332,-0.46704731424336016,0.29571323446964065,0.755665545519188,-0.91302067340606,-0.33844463264342217,-0.3799400305049807,0.18269583818742324,-1.0338930813988265,0.09064329731235188,0.534451714018312,0.5088160496546369,0.37788137177622166,0.4832713605436625,0.4258813897708134,-1.3545133856828233,-0.31232026238296307,0.2346710135553284,0.10355591854015625,-0.7237091270787857,1.6122997415900198,0.03164946814438224,-0.7699744625033045,0.11450644228857478,0.12438899087803472,-0.36924401425228026,1.2843612124555486,-1.7409970670481347,-0.8530089482576207,-0.42341036456450637,-0.3061249128302525,-0.03138192619111718,0.3486725940518401,-1.487379218975179,-0.06936090726799195,1.7638128567925484,-0.8405480950786002,0.39502461689604074,0.2293479595579433,0.2511946709452083,0.5040047261761944,-1.9115346542318292,-0.708121034232937,1.5168571922256509,0.29155413574004274,-0.5227961348052179,-0.20013791600836928,-0.007367189071257549,0.0,1.7742642217469218,0.5448878938148816,0.9658817771559991
0.584227458713874,2.2315856389974646,1.1701022797474745,-1.316451234778387,0.6487799237848644,0.37313448980064545,-0.17832876640282377,-1.5552019977286977,-1.151966692940523,-0.30198443276682974,-0.10062929476881337,1.1697848767497787,0.44466423798401095,0.17628979023694374,0.70324806764322,-0.7430537954491663,-0.2850483473799873,0.6792237247144282,0.2187411195478871,-0.7006758163705962,1.9073166268779342,-2.0263287523973683,-0.27359096428724183,1.0833712041935692,0.1442575668897873,1.031587634969577,-1.7069616051622332,1.0618418470662208,-0.9366462445633845,0.3210506912514464,0.857852294482261,0.9588524865590103,1.4880664050041026,0.2769206033469066,-0.3800072605188503,0.5675656460633846,0.7695897365605778,-0.22605178116404656,-0.14400422500392493,-0.3313950961160483,-1.2541952314763893,0.3817685404230437,-0.5639855084921622,-0.1346508719813373,0.6662734936303893,-1.3472297112466054,0.1889914612330279,0.6349591800536009,-0.6394261016585926,2.0429477168958363,0.02270035071257113,-0.8665841740873529,-0.16121060716251026,0.49081714709157703,1.51232297936933,-0.15740524235340375,1.69092574646421,0.45968129802050317,-0.7569536621545476,-0.3510090340559372,-0.22952520845852745,1.1932166741578327,-0.6051339135381597,-0.5537667817291304,-0.019262225791435526,-0.3049744910424381,0.21407938869379184,0.7722552639441516,-0.5233161206927314,-0.04197229480258398,0.46253395768114974,-1.0144665837377622,-0.6408497473855531,1.430137464579544,-1.1338136278363418,0.48140084114671366,0.8457800558852291,0.2592256387895949,-1.1142862729827554,1.2770163729477255,-1.1631458772663092,1.2094104953072506,0.05558518135736927,0.1871608143518339,1.3755562958428018,0.339841388941674,1.5089427630373744,-0.2525875233915528,-0.6956010640514018,0.12022677821355005,0.5793803790849534,-1.5519773471655363,-1.3324859689390054,0.04203295543860824,0.9174624493598637,-1.6620814360007277,0.0,0.11639889771364545,-1.8937196657147914,-0.7115530951815926
0.13657893228187448,0.6729728519509243,-0.9705551563764943,0.16630800330325626,-0.8608050746892394,0.29352423204059247,0.1539961677076529,0.11108739588961114,0.8308307048020684,0.4760809337146138,0.5814343558419597,-0.1779922371138357,1.5659152745243596,0.5039148551486946,0.22440477471084982,0.3033493498837835,-0.4506487033331331,0.19220311604075016,0.28398555468566433,-0.9217093007352268,0.5890824896173681,0.03445945540779464,-0.46730119651883084,0.26797530832233807,0.6268524070685938,0.8209642108326559,-0.9131515524170305,1.1970754238515933,0.49925344215866785,-0.10093131685522008,0.5458410864618802,1.398064081947765,-0.0773192441000211,-0.005342645305431299,-0.652067107132169,-0.11656306850871119,0.9164073217467333,-0.8103594748060764,-1.4453042942377283,-0.5591449322717188,-1.5811510761195797,0.41111922019796615,2.3013797757471077,0.4773416958467142,0.36079784717996427,-0.744818383395218,-0.9805075196604497,0.7740452226357853,0.17951000097597536,0.21529829224022748,0.5623112894056403,0.9028955216931699,-0.2358267170524893,-0.4936884534893847,0.11061398176291666,-0.9998548518950489,-0.04337579723940784,0.09124552785246469,-0.5131021438852287,0.39024222315769147,0.2625015519516723,-0.06633904351711367,-0.1803306497816023,0.26525997648335975,0.6829165959817183,-0.45249863375946126,-0.1155150747904054,0.7077381291334235,1.1234088865145548,-1.1549309663735263,0.23302100249586372,1.418359300357615,-1.3118244894646656,-1.4954433285663151,1.6582377852926344,-0.6997748920470704,-0.6198540785975579,-0.9603503205059194,0.4550932936919469,1.3140669179638302,0.3338801188795105,-0.008073361383346462,-0.43506634931457355,1.10216784858153,0.009842247501951376,1.6888140612844373,-0.055921459846078214,0.8907984761025205,0.6040150444390056,-0.1257709190041747,1.3219224492019732,0.20808169416851718,0.5500584342256676,0.8719944168882775,-0.2485520465987017,-0.8347243125359927,0.0,-0.7125337643029928,0.5448878938148816,1.804599213324795
-0.08068508857808851,-0.030609097476278033,0.1664990575348255,0.5365946169110436,-0.8080436937465622,0.22665405571925715,0.12008607295818716,0.3379614882609195,-0.4747982830709887,0.03425605034003504,-0.7328971543441524,0.07067268653763874,0.3770558230629009,-1.0515185826469888,-0.45799738816455304,1.406074113632606,-0.22568222962962503,0.171909632070352,1.9718804520117323,0.5855855367187672,0.0399542917798594,0.456563020163968,0.5044730359678352,-0.29167402286098404,0.6476360539629594,-0.8882877050771797,1.5208946920210293,-0.25916166714761324,0.45020225298172417,-0.9116172640600961,-0.7042668594487834,0.41014969721401484,-0.0475023493250586,-0.9595754117384903,-0.0022840851072270002,1.026274886004449,1.6541141414393332,0.46548833505062315,1.0448955453172761,0.29847288652399256,0.15607833397797874,0.9826612091076867,0.6646398809226564,-0.42928701129430025,-0.5363890451787933,-0.09405416718262731,0.5273261533234711,0.789829134508474,-0.0583614419417982,0.381683788262485,2.093626608366092,-0.19548156680519693,-0.06940620048440825,-0.9951620639367893,-0.24670906826049682,0.9857374283650554,0.3963958824696508,-0.3099622186336462,1.5953190855529842,-2.2065777094520644,1.005385381987752,0.6138117657540898,1.1058725246459964,-0.5695442409712612,0.17831709096544474,-0.6112443730603816,0.42307491075183973,-0.33227138186538885,-0.5563849307220708,-1.4481106487677708,-0.9611195853509159,0.7400005388804234,-0.3744049775284272,0.07991592459276003,0.3553487426534938,0.25519132645599535,1.0074922862510771,-0.8126348955990345,-0.21850322863442095,-0.356885762928143,-0.2570325186094463,-1.2090209215187113,-1.3464246012696899,-0.7256378764966523,1.3819321303628953,0.5942357503954367,-0.9284809653279543,-0.5508056168415804,0.619100274797105,-0.9230227545295591,0.39678530588777305,0.5364224650376063,-0.20370367838443948,-0.07756909747781761,0.34642858805676685,-1.6620814360007277,0.0,0.9453315597302836,-1.8937196657147914,1.804599213324795
-0.7557706642324971,0.3377284813745192,-1.1238537994948183,-0.9298289151028083,0.9660105623663288,-0.402952205845205,1.2627728933183162,0.26701442236817813,-0.1773695215340863,0.4738021890669585,-0.34928274654525565,-0.21608730222060046,-0.5283782109202808,0.1196238189822085,0.8924839336317658,-0.5084656441221308,-0.4142025071280679,-0.6761981102615964,0.5176816863213286,-0.64122518304371,0.410613069641561,0.47971888580565,-0.7449893936677453,0.5053397833541144,1.3917596898593925,0.12576547868625487,-0.11874931918583415,-0.14959529495724452,1.467863523771935,-0.3651958878467223,-1.608629140416473,-0.400042663916196,-0.5461059117686913,-0.465467573889131,-0.32350963361143076,-1.2387424446205684,-0.6352232096537522,0.01852908483601713,0.7407719166001621,-1.5487255063761376,0.16845881679979807,-0.6105555970679597,-0.2313674214690583,0.08383380575224603,1.006287825354968,0.4851350555342194,0.1381235375477841,0.38178956349619825,0.2722277392204639,-0.457332797901429,1.149037120405975,0.15567582713468897,-0.3517867294462264,-0.8395310950571063,-0.22332153432176566,-0.826641459158195,0.5566166635793935,0.2693842134558002,1.342579357372675,-0.7332542994100231,-0.4196707761306073,0.20492591126433912,-1.8159045641808922,-0.8200055074258443,-0.09003589882577294,-1.088904334898212,-0.0559064699966569,1.2967081223656918,0.11394984101152854,-0.7317764447295823,-0.6597688486180813,1.1130325634857527,-1.1272873515847919,-0.5210991413697816,0.2691552305525605,0.9879810750941106,1.3638915539091994,-0.67927927823827,1.1437369725372692,0.4708009495457276,-0.18670037460782468,-0.38366104129479156,0.26399205612758764,0.3053270425625358,-0.7113658817603239,2.080263307920279,-0.596930524568733,-0.6110648240988407,0.7133545498634577,-0.619179036252957,-1.1674693447449995,0.10809556587355468,-0.5776778389130482,0.2511837382871151,-2.0836198687029857,0.8199899343934776,0.0,1.7742642217469218,-1.8937196657147914,1.804599213324795
1.6737259162905107,1.2009012547034739,1.514286375474553,1.9936512746586652,0.7117524592081245,1.1674910826281455,-0.3176625277287504,-0.533074912986103,1.0889545907509244,0.32956655451951816,0.7087777924548118,1.0622063498085945,0.37774235127629574,-0.5077690385292062,0.7701828166229535,1.2233518505822278,0.11032053429347068,2.4141278653106175,0.7169233333741315,0.4005480327093362,1.5243889575472453,-0.004891743661534692,2.1349141295920417,1.0585539508353263,0.4069575489940782,1.4016990070811066,0.7787116793428058,-0.15674231358200733,0.8199661937192565,1.0994039083523994,1.8342622937373065,0.6035783371865259,0.7158537453449502,1.0963508430356768,0.9392424416454086,1.290602317359975,1.5022613636128859,1.5103980273496551,0.6525926323894249,1.1427042422861602,0.881718277447663,1.1741811717867108,0.5967047197785794,0.5649051556451664,0.5431069411971264,0.674869508178549,0.08011583194747426,0.5024095054644168,0.9027486959183252,2.470776520430682,0.579495079875203,0.3753323366335563,1.237013911428273,1.680421623500288,1.9589244566135986,0.5779581003240462,0.3362682266093446,1.7265192098837436,2.3608598874548146,0.9461263247809211,0.43965178855947135,0.6574786077979909,1.0655571634711871,1.0306712489035887,0.5876962350500572,1.6329744930441508,0.4255074439985087,0.4693430647321196,-0.20451197165796453,-0.44603305380828845,0.4634096352298784,0.2768474637298026,1.369946230525838,0.8669832978977523,0.5831068972039869,0.5084404939111553,1.432182370231037,1.264985742556354,0.07180613019404669,1.1395832113684712,0.665350975946552,0.02016713270150201,-0.12748730840016276,-0.14346084439532766,2.467310855453817,0.5504311837888192,1.835049144794308,-0.3701622714054921,0.2885633882885364,0.6928849880900692,0.7214042644950576,0.6880599990922303,0.6827104347470454,1.8453910794336785,2.163728861616618,0.8199899343934776,0.0,0.11639889771364545,1.3577570803247725,0.12716434098720322
0.7719637945542863,0.5958969618876031,-0.5078203040425193,0.018959443516123643,0.028893653952885387,-0.222717459228036,1.0455548252604763,0.8764348135395766,-0.6011774331323315,0.4592847158731822,-1.1053877143924125,1.5865804037790598,-0.4827968090635278,-0.46098764829680516,1.0365919268448975,-0.2665647751800983,-0.5951771867743827,-0.07009536318050191,0.4179901047948577,0.23649874514767347,-0.5953885765371963,-0.38908285831826217,1.2051280404056322,0.8727034076530618,-1.0501330675523415,-0.15078183901924308,0.37224400468340224,0.9214124282001663,0.5117590526762618,1.6028803756802903,0.5109887513724636,-0.34373582327165764,0.2519222269846539,0.7709368674566889,0.8716633901699232,0.8167656380626686,-0.34546984878314135,-0.47966907947376264,-0.35621004986048144,0.7223610589887923,-0.8163083552586209,0.00955924398407751,-0.3669425707503487,0.2646654646699336,1.432503916556754,-0.20868616575647791,-0.08263897509616412,-0.12251241058198131,1.1231710951481262,1.5239184181984768,-0.7542144163832275,-0.41444544990920446,0.9697076896212196,0.7803756363416073,0.3223790171168137,-0.5015138615812305,0.001666311544344807,0.4875620342751736,-0.3793438645933463,-0.6948192162095128,-0.6780754908712942,0.5473116542249602,-0.6496271681611822,0.6214153951732335,0.7942291143331448,0.7297057083640013,-0.3799092582921697,-0.08199282249982154,0.5505254764879097,0.531146356697316,0.4813705587193082,1.0117671711247151,-0.41410693590344666,1.7876610755433702,0.9742811279896256,0.4767701219028745,0.5199139846408066,1.206350752140532,0.2092371702309997,1.1554718993124007,-0.6094882022882417,0.06353082234567801,0.5326862312751991,-0.28752376884930814,-0.28754727722960804,-1.2472217127136447,0.9765610888234975,-0.18774146721732587,0.32297107483474446,1.014278926490584,0.5595163617567184,0.38715932777657647,0.5303484910665984,1.4096606231741708,0.772940305738974,-0.014316726721988778,0.0,0.2699973205148105,-0.01191327202772086,0.003306336367866558
-0.7483241487884504,-1.619932718681985,0.6793306381488202,-1.0003030089004168,0.8767008402638846,-0.7577070323105053,0.6908670490688922,-1.0207522333194554,-0.6540125493813523,-0.679107483398256,0.32514017712236304,-2.0442982380276695,0.80874570299256,1.1415820935133933,-0.5673069469771832,0.06485681535445735,-0.4903445324592872,0.3153903548416896,-1.555048174107459,-0.753995788447581,-0.794577635119991,-1.0528899563927838,-1.48065576829228,-1.5393517446926148,-0.7587725253981147,0.289656149325678,-1.0768735640271259,-0.8645111541856948,-1.0736397335785821,1.351053487595642,-0.5545221193328288,0.6566785099462542,-0.1033742695810156,0.8041887915642143,-0.9962256695167108,-0.4607069744739991,-0.06632813362838273,-1.8093092740095278,-1.8321415290952854,-0.7579618210164647,0.14960607044396032,-1.0711253889510082,-0.5617069567395024,0.427492688663799,-0.308646327731298,-1.2253958902952067,-0.8881977688147756,-0.15288663366659586,-1.839027483133286,-0.3535564338608815,-1.6169010219824858,0.7203012191512662,-1.790616719191127,-0.07876907345104589,0.995566094186281,0.05226633863817121,-0.5713997463703544,-0.9878141802456538,-1.3195798595354153,-0.20849870950120383,0.7703112512356677,-0.10407994000675581,0.2554114814654911,-1.6721259419031058,-0.5764611833127541,-0.3950898137177562,-0.20761520862296773,-0.5101403323406222,-0.4283536242677532,0.9055745356358357,-0.10534437928758322,-0.9298728445897186,0.997310459135271,-1.0421398331108764,-1.2473239871151554,-0.762683753233688,-2.1601664715384996,-0.4926692058169223,-0.21358329667569917,-1.015118858850761,-0.7358126694606976,-0.20403161635186512,-0.31585670839454416,-0.8810816522578053,-0.10247478468553523,-2.3854521023082302,0.6748700646419827,-0.10168242850212261,-1.5755225610876038,1.2829670685181591,-0.5924639959336473,-1.4031249001101727,0.31397659775843983,-0.2004084773542453,-1.4714532221987078,1.6473470578582126,0.0,-0.7125337643029928,0.5448878938148816,-1.5502705313503884
